Protein,Betweenness
GRMZM2G143725_P01,1195.8873601905593
GRMZM2G144008_P01,116203.30035039554
GRMZM2G146697_P02,4889.95976326645
GRMZM2G149406_P01,3095.908257145664
GRMZM2G152411_P01,2528.5480493259024
GRMZM2G152688_P02,254.19327292745928
GRMZM2G152962_P01,15964.085282903596
GRMZM2G158887_P01,26031.197875901966
GRMZM2G162145_P01,14185.208163978612
GRMZM2G162544_P01,643.2904182771657
GRMZM2G168017_P01,6056.455160091021
GRMZM2G169694_P01,96785.35140597066
GRMZM2G173878_P01,55387.518739821295
GRMZM2G176407_P01,150869.7373563616
GRMZM2G176735_P02,563.7075025906825
GRMZM2G178618_P01,1246.8011878117363
GRMZM2G330772_P02,562.406248499417
GRMZM2G331032_P02,20145.04157282937
GRMZM2G335738_P01,53922.58905655753
GRMZM2G338661_P01,0.0
GRMZM2G341934_P01,4986.012789231382
GRMZM2G357636_P01,478.5617906887405
GRMZM2G362410_P01,1965.4767531126001
GRMZM2G378906_P01,7969.936216077161
GRMZM2G395549_P01,1279.2416139166205
GRMZM2G414540_P01,740.9203729431763
GRMZM2G423861_P02,83041.49371340843
GRMZM2G436835_P01,5015.5280622377095
GRMZM2G443953_P01,45930.56661095184
GRMZM2G448913_P01,1698.083657484256
GRMZM2G473906_P04,69076.06537055818
GRMZM2G478621_P01,8326.602172434485
GRMZM5G811797_P05,23911.631783361074
GRMZM5G822591_P01,471.8522206502483
GRMZM5G885628_P02,481.8905462173245
AC155624.2_FGP006,422.5502293050458
AC193632.2_FGP002,717231.9161660935
AC197029.3_FGP003,15139.553825475434
AC204050.4_FGP006,16147.91682306214
AC209208.3_FGP001,15095.59451656208
AC211175.3_FGP005,18182.275690434293
AC213890.4_FGP004,61927.97134323721
AC214743.3_FGP002,34861.00294533313
AC215181.3_FGP004,15696.173991542997
AC217842.3_FGP001,15539.221583059276
AC218972.3_FGP001,4506.511473534416
AC226248.1_FGP002,162535.7671894699
GRMZM2G000278_P03,4346.910145756518
GRMZM2G000603_P01,2905.1011545732827
GRMZM2G001243_P01,535.2071423400455
GRMZM2G001457_P02,82312.29052053271
GRMZM2G002100_P01,128526.55129266484
GRMZM2G002124_P01,17092.613597962474
GRMZM2G002555_P01,9386.335629882828
GRMZM2G002748_P01,16721.444767046163
GRMZM2G004079_P01,17902.226632183618
GRMZM2G004468_P05,17840.54958897322
GRMZM2G005869_P01,58303.692151194766
GRMZM2G006416_P02,436.03671491087607
GRMZM2G006821_P01,41137.766359985515
GRMZM2G007246_P01,24285.909976927487
GRMZM2G007477_P02,22239.068172096584
GRMZM2G007801_P01,17430.96504520602
GRMZM2G008327_P01,805915.032265658
GRMZM2G008513_P01,15759.483416290617
GRMZM2G009163_P01,436.6712666825795
GRMZM2G009703_P01,41855.04934318802
GRMZM2G009843_P01,57204.39687660277
GRMZM2G009869_P02,15872.143841676347
GRMZM2G010017_P01,424.5548679386151
GRMZM2G010488_P01,46430.058893021596
GRMZM2G010953_P01,6047.345459645504
GRMZM2G012326_P01,9060.716318218656
GRMZM2G012472_P01,5422.807736562915
GRMZM2G012966_P01,8317.318798031807
GRMZM2G013236_P03,19291.50558541474
GRMZM2G013652_P01,3359.553385510061
GRMZM2G013767_P01,3831.386080425969
GRMZM2G014323_P01,15859.089265111157
GRMZM2G014833_P01,44462.05199002821
GRMZM2G015073_P01,16653.81988773613
GRMZM2G015136_P01,22801.970058312505
GRMZM2G015703_P01,3393.0950855947294
GRMZM2G015889_P01,15884.469695180449
GRMZM2G016660_P01,17434.18421062984
GRMZM2G016939_P01,17227.634465693314
GRMZM2G017792_P01,24500.135311029077
GRMZM2G017835_P01,4492.424887397203
GRMZM2G018372_P01,15127.792483636646
GRMZM2G019267_P01,91860.53399985719
GRMZM2G019812_P01,7739.338973596473
GRMZM2G019819_P01,438.4751596938898
GRMZM2G020216_P01,4710.957424250528
GRMZM2G020291_P01,89428.32745247161
GRMZM2G020478_P01,16253.044290787806
GRMZM2G020915_P01,17118.90272307546
GRMZM2G020938_P02,17761.941842439355
GRMZM2G021416_P02,20468.859750446383
GRMZM2G021517_P01,10100.687201732682
GRMZM2G021624_P03,3636.5424323342772
GRMZM2G022645_P01,4338.844048186812
GRMZM2G022822_P01,29585.919357370745
GRMZM2G023204_P01,16673.74561179754
GRMZM2G023444_P01,15393.229750720298
GRMZM2G024151_P02,155134.84532499773
GRMZM2G024231_P02,39014.84163302849
GRMZM2G026043_P01,6389.351403396913
GRMZM2G026065_P01,16171.194054531234
GRMZM2G026301_P01,19698.441796544987
GRMZM2G027756_P01,176322.59087057953
GRMZM2G027958_P01,16769.355561593125
GRMZM2G028086_P01,20496.212767643632
GRMZM2G028452_P01,14745.380343208579
GRMZM2G030194_P01,3794.0602530242645
GRMZM2G030673_P01,22484.226274385204
GRMZM2G031893_P01,3777.962039749819
GRMZM2G032132_P01,35154.93251976207
GRMZM2G032337_P01,11149.972471669967
GRMZM2G032384_P01,18202.435014098315
GRMZM2G032619_P01,175939.14916708242
GRMZM2G032694_P01,144023.40278093395
GRMZM2G034052_P01,22534.958386826704
GRMZM2G034065_P02,6380.0853266560425
GRMZM2G034611_P01,18553.956433147065
GRMZM2G034779_P01,15045.911033100048
GRMZM2G034852_P01,16602.42181029108
GRMZM2G034855_P01,3781.9137341488336
GRMZM2G034877_P01,16487.442147236063
GRMZM2G035809_P01,24899.211143551114
GRMZM2G037386_P01,15873.044219805104
GRMZM2G037585_P01,18660.22651975667
GRMZM2G037923_P01,18023.369872363277
GRMZM2G040642_P01,454.4456516784505
GRMZM2G040954_P01,15267.576920936022
GRMZM2G041125_P01,32331.4979909692
GRMZM2G041463_P01,5070.138432723663
GRMZM2G041774_P01,19520.874483844662
GRMZM2G042380_P01,19443.50321336633
GRMZM2G042627_P01,196.6781201525106
GRMZM2G043069_P01,16944.57400870073
GRMZM2G043350_P01,19059.953704850293
GRMZM2G043799_P01,3908.3817052370428
GRMZM2G044038_P01,5033.162030549392
GRMZM2G044557_P01,15433.254863211427
GRMZM2G045241_P01,35499.85419906608
GRMZM2G045259_P01,15824.32753824175
GRMZM2G045330_P01,15948.784141382666
GRMZM2G046201_P01,102397.77590080083
GRMZM2G047588_P01,16881.413246291664
GRMZM2G047855_P01,184136.83113913005
GRMZM2G048210_P02,17165.525187251988
GRMZM2G048294_P01,127581.10182278094
GRMZM2G048455_P01,22676.046165465803
GRMZM2G048635_P01,16393.938950900356
GRMZM2G049541_P02,27618.436497064
GRMZM2G049691_P01,48523.32548713691
GRMZM2G049906_P01,21124.24905046271
GRMZM2G050427_P01,16512.958070718592
GRMZM2G050512_P01,59986.534035809054
GRMZM2G050701_P02,17374.650286390668
GRMZM2G050861_P01,3753.44669523574
GRMZM2G051055_P01,15062.37210999552
GRMZM2G051079_P02,16899.23001049522
GRMZM2G052111_P01,20400.41032467778
GRMZM2G052206_P03,16735.372408080442
GRMZM2G052434_P01,19452.991673561013
GRMZM2G052650_P01,17480.130321159526
GRMZM2G053111_P01,4475.454643381115
GRMZM2G053261_P01,17687.88297264948
GRMZM2G053722_P01,488.30408653521243
GRMZM2G053868_P01,10141.506688885764
GRMZM2G053987_P02,192141.84541456137
GRMZM2G054152_P01,16990.071472474418
GRMZM2G055089_P01,121104.52845962008
GRMZM2G055154_P01,21338.876073108662
GRMZM2G055334_P01,66283.25229229545
GRMZM2G056355_P01,3771.5722087177965
GRMZM2G056572_P02,448.52664831342094
GRMZM2G056612_P01,3588.4514200137423
GRMZM2G056732_P02,15919.832604086663
GRMZM2G057084_P01,29235.926324207856
GRMZM2G057416_P02,18250.611311324894
GRMZM2G057768_P02,437.0193692417478
GRMZM2G057885_P01,17045.982944139934
GRMZM2G057907_P01,382.2677985188561
GRMZM2G059453_P01,17591.447920812643
GRMZM2G059740_P01,22982.306128578617
GRMZM2G060271_P01,5307.760843520031
GRMZM2G060798_P01,449.16120008512434
GRMZM2G060872_P01,20917.11489503548
GRMZM2G061447_P03,3993.7699166590323
GRMZM2G062524_P02,42471.281521016026
GRMZM2G062651_P01,3510.9009703323286
GRMZM2G062683_P01,15960.987583234288
GRMZM2G062761_P01,23956.424245525264
GRMZM2G062914_P01,23173.65706763735
GRMZM2G063144_P01,15444.662573225458
GRMZM2G063792_P04,15677.873643023197
GRMZM2G063897_P06,16872.18261367496
GRMZM2G063961_P01,3570.001844495831
GRMZM2G064613_P01,28133.913759288796
GRMZM2G064773_P01,16073.465352840807
GRMZM2G065655_P01,5857.424654211347
GRMZM2G066120_P01,16355.073427238227
GRMZM2G066867_P01,59631.33168031111
GRMZM2G067408_P01,16624.506928464
GRMZM2G067727_P01,21873.784970662044
GRMZM2G067734_P01,24186.816181127662
GRMZM2G068117_P01,20477.643858291958
GRMZM2G068192_P03,16430.968991374048
GRMZM2G068193_P02,40467.62836506647
GRMZM2G069970_P01,438.7159719576896
GRMZM2G072107_P01,15992.654691456057
GRMZM2G073399_P01,51764.99410099244
GRMZM2G073401_P01,12127.179161061886
GRMZM2G073535_P03,8953.368153723333
GRMZM2G073661_P01,17152.085473923195
GRMZM2G073788_P01,459.1510590069878
GRMZM2G074262_P01,17183.865403540218
GRMZM2G074381_P01,21342.54729136725
GRMZM2G075124_P01,64264.74679312099
GRMZM2G075683_P01,16353.797992735686
GRMZM2G075992_P01,17633.26999888996
GRMZM2G076114_P01,41517.69421266567
GRMZM2G076212_P01,19439.027553199852
GRMZM2G076868_P01,77268.51426970694
GRMZM2G077900_P01,24488.305023654608
GRMZM2G079376_P01,5147.247148404149
GRMZM2G079913_P01,71041.52023473382
GRMZM2G080001_P01,30369.751299891126
GRMZM2G080588_P01,16585.60302223129
GRMZM2G081915_P02,15255.331807745823
GRMZM2G082487_P01,452.2244522815644
GRMZM2G084347_P01,21980.877940412356
GRMZM2G084791_P01,17467.910877469836
GRMZM2G087655_P01,15963.298348187149
GRMZM2G088007_P01,6247.151526015933
GRMZM2G088361_P01,23207.114200427342
GRMZM2G088409_P01,16922.67965185675
GRMZM2G089159_P01,16489.361553446695
GRMZM2G089484_P01,30766.147752297562
GRMZM2G090725_P01,18060.573757039012
GRMZM2G091243_P01,26168.20110703066
GRMZM2G091338_P01,17580.56403614536
GRMZM2G091919_P01,16520.662450631226
GRMZM2G092550_P01,418517.2542206493
GRMZM2G093072_P01,5845.711117123548
GRMZM2G093210_P01,6323.458300606653
GRMZM2G093736_P01,5194.291834736566
GRMZM2G093776_P01,39163.1440999835
GRMZM2G094028_P01,177563.00839770233
GRMZM2G094039_P03,72772.73541302962
GRMZM2G094541_P01,17587.391701204742
GRMZM2G095302_P02,39142.469070319734
GRMZM2G096753_P01,17502.166642225347
GRMZM2G097533_P01,38487.547554407574
GRMZM2G097805_P01,16833.658108815256
GRMZM2G097821_P01,39414.39007959119
GRMZM2G097878_P01,21891.78049283408
GRMZM2G098747_P01,6395.367931043886
GRMZM2G098828_P01,67595.80895099025
GRMZM2G099425_P01,21181.537503201598
GRMZM2G100560_P02,16729.616962798664
GRMZM2G102163_P01,19183.55381337398
GRMZM2G102255_P01,46182.589462817006
GRMZM2G102944_P02,15651.917672860805
GRMZM2G103164_P01,22768.205749271707
GRMZM2G103223_P01,183683.99510080466
GRMZM2G103236_P01,990.7969802355584
GRMZM2G103559_P01,17196.32668428241
GRMZM2G104760_P01,19263.507923926252
GRMZM2G105415_P01,17305.579908030755
GRMZM2G105750_P03,4486.283602868772
GRMZM2G105766_P01,22986.73314627749
GRMZM2G106389_P01,129359.67581016175
GRMZM2G107645_P01,57579.755442568545
GRMZM2G107689_P02,18549.0802997698
GRMZM2G108309_P01,453.6498098168711
GRMZM2G108829_P01,16587.439225507922
GRMZM2G109496_P05,453.6498098168711
GRMZM2G109566_P04,19983.98493058196
GRMZM2G109624_P01,4574.699843739832
GRMZM2G109843_P01,4649.841701550219
GRMZM2G110412_P01,20378.41865339756
GRMZM2G110922_P01,16926.42695586045
GRMZM2G111152_P01,15993.824066991572
GRMZM2G112056_P01,16944.29742422894
GRMZM2G112229_P01,162221.41042506762
GRMZM2G113414_P01,26814.95378593703
GRMZM2G113512_P05,4076.6082220043936
GRMZM2G113771_P01,32859.24281370613
GRMZM2G113967_P01,5134.3881644732055
GRMZM2G114899_P02,12188.30796409594
GRMZM2G115518_P01,17515.376265552084
GRMZM2G115755_P01,23640.656082281683
GRMZM2G116086_P01,17376.034474530275
GRMZM2G116151_P03,16401.417560202324
GRMZM2G116376_P01,5185.32549654808
GRMZM2G117465_P01,4194.858986812485
GRMZM2G117796_P01,87105.48934361376
GRMZM2G118939_P01,17694.247266085553
GRMZM2G120951_P01,454422.2757907208
GRMZM2G121790_P01,114045.29568805802
GRMZM2G122228_P01,454.5420024564503
GRMZM2G122231_P01,36869.30801526901
GRMZM2G123886_P01,26991.15414473085
GRMZM2G124550_P02,17466.29861935557
GRMZM2G124739_P01,17504.640059693254
GRMZM2G125001_P01,5360.604604464546
GRMZM2G125308_P01,19714.315107071285
GRMZM2G126049_P01,17862.18937695093
GRMZM2G127141_P01,71224.4513856622
GRMZM2G128319_P01,3720.8661730193085
GRMZM2G129018_P01,11763.92751310041
GRMZM2G130018_P01,48290.55368121268
GRMZM2G130213_P01,17949.547343174956
GRMZM2G130927_P01,16968.2940919004
GRMZM2G131334_P02,24131.935855581316
GRMZM2G131629_P01,18470.4662796386
GRMZM2G131853_P01,17174.27799185639
GRMZM2G132116_P01,75055.35372532038
GRMZM2G132184_P01,20093.623908377263
GRMZM2G133566_P01,5310.641942491441
GRMZM2G133854_P01,19679.42743682446
GRMZM2G133966_P01,78839.24434220493
GRMZM2G134162_P01,25877.02289806247
GRMZM2G134332_P01,18040.7882126813
GRMZM2G134628_P01,7320.800991943992
GRMZM2G135073_P01,18486.20466707584
GRMZM2G135091_P01,4438.551683379107
GRMZM2G135904_P02,24760.838289620086
GRMZM2G136039_P01,6079.567914444537
GRMZM2G136400_P01,24759.98137304389
GRMZM2G136410_P01,9588.78793224156
GRMZM2G137118_P01,17932.678522466675
GRMZM2G137468_P01,21552.693089467357
GRMZM2G137710_P03,180358.86521527433
GRMZM2G137861_P01,6858.860245152935
GRMZM2G137944_P01,10349.435410271408
GRMZM2G138676_P01,52334.57750900418
GRMZM2G138774_P01,4629.100353337373
GRMZM2G138861_P04,17992.683755004302
GRMZM2G139038_P01,98818.49113058491
GRMZM2G139199_P01,35217.20497724578
GRMZM2G139213_P01,36309.6522499984
GRMZM2G139223_P01,18780.671065631668
GRMZM2G140095_P03,20363.593217083053
GRMZM2G140590_P01,5448.589895767361
GRMZM2G140726_P01,20419.71174155067
GRMZM2G141774_P01,35440.384824465014
GRMZM2G141903_P01,18245.851858252983
GRMZM2G142037_P01,6106.64822070849
GRMZM2G142544_P01,6033.667702510327
GRMZM2G142832_P01,18601.551961412642
GRMZM2G143160_P01,26781.02546000426
GRMZM2G143213_P02,23909.996244323425
GRMZM2G143602_P03,41858.35291028178
GRMZM2G144042_P01,22672.481046203855
GRMZM2G144630_P01,16947.3194423709
GRMZM2G145051_P01,19162.37967992272
GRMZM2G145360_P01,4768.133357423024
GRMZM2G145556_P01,69584.74282479721
GRMZM2G145709_P01,18297.24719075242
GRMZM2G145772_P01,20886.946227578115
GRMZM2G145879_P01,17971.077278276673
GRMZM2G146315_P01,49630.44518083168
GRMZM2G146866_P01,6084.981214858761
GRMZM2G147026_P02,36291.518200585466
GRMZM2G147051_P03,19297.350868379603
GRMZM2G147112_P01,5609.626234701783
GRMZM2G147811_P01,30509.605099632194
GRMZM2G149132_P01,444.5381195285961
GRMZM2G149286_P01,117765.24030327632
GRMZM2G149289_P04,50494.403849635484
GRMZM2G149943_P01,19756.58526574206
GRMZM2G150608_P01,893.1532804476608
GRMZM2G150932_P01,18932.037294158956
GRMZM2G151236_P01,17944.414479977168
GRMZM2G151254_P01,279.1972001499046
GRMZM2G151916_P01,17761.36806252605
GRMZM2G152901_P01,18944.30571281737
GRMZM2G154114_P01,41945.684958892925
GRMZM2G154447_P01,21733.064086674964
GRMZM2G154799_P01,179593.68985312057
GRMZM2G155593_P01,19017.308365319856
GRMZM2G155991_P01,9630.632722225535
GRMZM2G156035_P01,34516.804812919894
GRMZM2G156251_P01,17699.824837961154
GRMZM2G156543_P01,467.25609127528907
GRMZM2G156638_P02,62142.44245851958
GRMZM2G156800_P01,18216.521166796552
GRMZM2G156824_P02,19409.2250129771
GRMZM2G157068_P01,11149.993279798446
GRMZM2G157115_P01,19593.04772835358
GRMZM2G157803_P01,18872.27529790369
GRMZM2G158045_P02,8346.094885638999
GRMZM2G158734_P01,458.93754879166903
GRMZM2G158860_P02,18361.13675337563
GRMZM2G159047_P01,52595.35724518329
GRMZM2G159752_P01,91828.80637497034
GRMZM2G159811_P01,458.93754879166903
GRMZM2G159953_P01,7063.6982455902025
GRMZM2G161544_P01,458.93754879166903
GRMZM2G162086_P01,20343.70942289607
GRMZM2G162167_P02,10953.233765116222
GRMZM2G162637_P02,19264.277049341443
GRMZM2G162702_P01,19897.634324308612
GRMZM2G163217_P01,19382.87506988259
GRMZM2G163328_P01,136049.19879842247
GRMZM2G163861_P01,32983.977321536
GRMZM2G164160_P01,4142.431167310488
GRMZM2G164265_P01,19488.76036850081
GRMZM2G164612_P01,25225.967954475098
GRMZM2G165099_P01,19448.70112432803
GRMZM2G165348_P01,26567.505105057255
GRMZM2G166035_P01,582.3113086802402
GRMZM2G166297_P01,53703.14392758834
GRMZM2G166658_P01,28594.114947882485
GRMZM2G166719_P01,7790.050999899658
GRMZM2G166771_P02,79959.59808035204
GRMZM2G167554_P01,4789.323208426006
GRMZM2G167856_P01,22026.374304505607
GRMZM2G168917_P01,20191.97190075591
GRMZM2G169020_P01,4499.040543678419
GRMZM2G169558_P01,20151.44824783051
GRMZM2G171210_P01,19476.139925078216
GRMZM2G171435_P01,19141.145017288956
GRMZM2G171507_P02,67840.23320218557
GRMZM2G171822_P01,18523.971151157613
GRMZM2G171987_P01,210220.60234691258
GRMZM2G172900_P01,23630.098356350318
GRMZM2G173928_P01,23111.964347656638
GRMZM2G173962_P01,19196.38936996749
GRMZM2G173965_P01,21847.72161175813
GRMZM2G174596_P01,18752.564819139192
GRMZM2G175504_P01,18247.540733751437
GRMZM2G175563_P01,88907.35852476973
GRMZM2G176519_P01,29412.52005042342
GRMZM2G176922_P01,24917.921113099044
GRMZM2G177050_P01,6329.792631221014
GRMZM2G177061_P01,7574.623601724093
GRMZM2G177386_P02,290.7281096623029
GRMZM2G178074_P02,19978.37890382192
GRMZM2G178756_P01,9656.817945166327
GRMZM2G178822_P01,18805.756137760414
GRMZM2G179097_P01,4116.400750841721
GRMZM2G179268_P01,19959.004397211524
GRMZM2G179270_P01,22076.483310940515
GRMZM2G179308_P01,18619.87931759232
GRMZM2G179789_P01,7292.940394730596
GRMZM2G180555_P01,240516.37614226216
GRMZM2G180775_P01,5534.766887279965
GRMZM2G180916_P04,18213.0165307477
GRMZM2G181002_P01,22961.780661803983
GRMZM2G181231_P02,22364.46331370677
GRMZM2G300125_P01,460.7816781463929
GRMZM2G300771_P01,5315.5636111209315
GRMZM2G301513_P01,19913.806130641842
GRMZM2G303768_P01,7529.390942639197
GRMZM2G303965_P01,6286.282583250472
GRMZM2G305066_P01,20579.249922158833
GRMZM2G305822_P01,53044.89957907876
GRMZM2G306028_P02,27440.643139476222
GRMZM2G308615_P01,13709.116006404913
GRMZM2G308619_P01,19488.32104939594
GRMZM2G308752_P01,6864.629221907571
GRMZM2G310306_P01,286511.65052428906
GRMZM2G310840_P01,4818.553425991552
GRMZM2G311220_P01,10497.3787061599
GRMZM2G312970_P04,27487.09783415236
GRMZM2G316136_P01,8419.417582226406
GRMZM2G321153_P03,4987.745214763446
GRMZM2G324157_P01,112449.21638359225
GRMZM2G325238_P03,4526.83355464892
GRMZM2G325786_P02,143023.73493582202
GRMZM2G328258_P01,7543.670781006237
GRMZM2G328781_P01,6092.514593985785
GRMZM2G330049_P01,83943.45702276743
GRMZM2G333433_P01,28211.020747791707
GRMZM2G333875_P01,6095.143815058519
GRMZM2G334791_P03,20684.932243648884
GRMZM2G334857_P01,6349.998019781047
GRMZM2G335046_P01,20866.066324304487
GRMZM2G335052_P01,225273.0899993073
GRMZM2G335709_P01,20301.97539017877
GRMZM2G335826_P01,45905.09085466256
GRMZM2G337109_P01,20012.19973938759
GRMZM2G337768_P01,8136.57058147794
GRMZM2G338161_P01,4919.153547974424
GRMZM2G338293_P01,53366.98913082162
GRMZM2G338376_P01,19948.13802984765
GRMZM2G340076_P01,5498.258687598373
GRMZM2G340654_P01,23496.279410298
GRMZM2G341302_P01,8277.170695687915
GRMZM2G341304_P01,64948.062977953596
GRMZM2G341379_P01,19768.38589958103
GRMZM2G342042_P01,170412.96990020204
GRMZM2G342197_P01,265.7009172324959
GRMZM2G343570_P01,9325.946934624651
GRMZM2G344388_P01,25189.698941217765
GRMZM2G346342_P01,60004.97406984276
GRMZM2G349206_P01,21085.708982807348
GRMZM2G349243_P01,10802.524336133643
GRMZM2G350844_P01,46235.478096647326
GRMZM2G351074_P01,19279.344030699365
GRMZM2G351937_P01,119182.2116935546
GRMZM2G351941_P01,20429.91748260104
GRMZM2G352281_P01,19574.249244218343
GRMZM2G352858_P01,94146.74848435973
GRMZM2G355098_P01,14476.022303002419
GRMZM2G355368_P01,81871.34261245858
GRMZM2G355450_P01,5251.002817240824
GRMZM2G357081_P01,190868.41064203903
GRMZM2G357873_P01,21668.85666928255
GRMZM2G359260_P01,104628.13342620914
GRMZM2G359986_P01,4571.060078264075
GRMZM2G360455_P01,0.0
GRMZM2G362303_P01,14438.507343590083
GRMZM2G362398_P01,20898.537502842457
GRMZM2G364172_P02,23138.831369348027
GRMZM2G365035_P01,11074.539837351695
GRMZM2G365319_P01,25539.51379468967
GRMZM2G365815_P01,112647.62953823591
GRMZM2G366935_P03,29907.572819158577
GRMZM2G367411_P01,5449.326210330493
GRMZM2G368388_P01,475040.7623656359
GRMZM2G368663_P01,9025.068095651135
GRMZM2G371276_P01,155010.84428191336
GRMZM2G374088_P01,29000.519067489106
GRMZM2G375975_P01,26833.125020435436
GRMZM2G377904_P01,468.33290120252815
GRMZM2G378852_P01,5752.309563856452
GRMZM2G381076_P01,19733.111534588457
GRMZM2G381766_P01,6447.923536301966
GRMZM2G383240_P05,7875.285100556893
GRMZM2G383807_P01,468.33290120252815
GRMZM2G386991_P01,19891.868613910585
GRMZM2G388099_P01,20010.53363453888
GRMZM2G390345_P01,20275.474434516713
GRMZM2G390896_P01,6299.61659421843
GRMZM2G391473_P01,235155.14651872657
GRMZM2G392477_P01,22524.70590765272
GRMZM2G392737_P01,25813.59496245313
GRMZM2G395458_P01,6541.793156200405
GRMZM2G395569_P01,22988.45246969914
GRMZM2G397889_P01,7938.073268510767
GRMZM2G399284_P01,384.88078461353297
GRMZM2G400470_P03,20610.101312136503
GRMZM2G400694_P01,6176.919408287495
GRMZM2G400720_P01,8576.101342540662
GRMZM2G403813_P01,20770.859044254452
GRMZM2G404078_P01,22272.762392156204
GRMZM2G404132_P01,19598.633354665933
GRMZM2G406601_P01,219967.76320455415
GRMZM2G407605_P01,24793.48953016522
GRMZM2G407623_P01,238.78585336932838
GRMZM2G408376_P01,62860.12949361699
GRMZM2G412524_P01,5522.908078097487
GRMZM2G412601_P01,6866.592360687381
GRMZM2G412760_P01,6596.737210800211
GRMZM2G412937_P01,479.2368848520753
GRMZM2G413544_P01,19794.931101851264
GRMZM2G414899_P03,21463.069195314558
GRMZM2G416684_P01,7742.513621609986
GRMZM2G418223_P01,209832.24314909658
GRMZM2G418432_P01,10157.982022328337
GRMZM2G422576_P01,55142.8029062021
GRMZM2G426732_P01,17410.28005975196
GRMZM2G428035_P01,25303.874110756828
GRMZM2G429940_P01,6367.32029370909
GRMZM2G430780_P01,185156.32430051963
GRMZM2G431018_P01,6219.25434112824
GRMZM2G431524_P01,21110.215575207632
GRMZM2G432796_P01,20727.19684301625
GRMZM2G433433_P01,63035.11606564756
